cfips,linear,multinomial,holt,last
13303,0.1,0.6000000000000001,0.30000000000000004,0.0
13305,0.0,1.0,0.0,0.0
13307,0.0,0.0,0.0,1.0
13309,0.0,1.0,0.0,0.0
13311,0.08333333333333334,0.75,0.0,0.16666666666666669
13313,0.0,0.6666666666666666,0.26666666666666666,0.06666666666666667
13315,0.0,0.875,0.125,0.0
13317,0.0,0.2222222222222222,0.0,0.7777777777777778
13319,0.125,0.875,0.0,0.0
13321,0.0,0.7000000000000001,0.0,0.30000000000000004
15001,0.0,1.0,0.0,0.0
15003,0.07692307692307693,0.6923076923076923,0.0,0.23076923076923078
15005,0.0,0.0,0.0,1.0
15007,0.0,0.4,0.0,0.6000000000000001
15009,0.07692307692307693,0.7692307692307692,0.15384615384615385,0.0
16001,0.0,0.9090909090909091,0.0,0.09090909090909091
16003,0.16666666666666669,0.8333333333333334,0.0,0.0
16005,0.0,1.0,0.0,0.0
16007,0.0,0.588235294117647,0.0,0.4117647058823529
16009,0.0,1.0,0.0,0.0
16011,0.0,0.41666666666666663,0.5833333333333333,0.0
16013,0.0,0.7142857142857143,0.0,0.28571428571428575
16015,0.0,0.6153846153846154,0.0,0.3846153846153846
16017,0.14285714285714288,0.7142857142857143,0.0,0.14285714285714288
16019,0.0,0.9,0.0,0.1
16021,0.0,0.15384615384615385,0.07692307692307693,0.7692307692307692
16023,0.0,0.7692307692307692,0.0,0.23076923076923078
16025,0.0,1.0,0.0,0.0
16027,0.0,0.9090909090909091,0.09090909090909091,0.0
16029,0.0,1.0,0.0,0.0
16031,0.0,0.3333333333333333,0.0,0.6666666666666666
16033,0.09090909090909091,0.9090909090909091,0.0,0.0
16035,0.0,1.0,0.0,0.0
16037,0.0,0.5333333333333333,0.0,0.46666666666666673
16039,0.0,1.0,0.0,0.0
16041,0.045454545454545456,0.27272727272727276,0.22727272727272727,0.45454545454545453
16043,0.0,1.0,0.0,0.0
16045,0.0,1.0,0.0,0.0
16047,0.08333333333333334,0.75,0.16666666666666669,0.0
16049,0.0,0.4117647058823529,0.0,0.588235294117647
16051,0.0,0.4347826086956522,0.13043478260869568,0.4347826086956522
16053,0.25,0.7500000000000001,0.0,0.0
16055,0.0,1.0,0.0,0.0
16057,0.0,1.0,0.0,0.0
16059,0.0,1.0,0.0,0.0
16061,0.0,0.888888888888889,0.0,0.11111111111111112
16063,0.0,1.0,0.0,0.0
16065,0.05,0.5,0.0,0.45
16067,0.0,0.9090909090909091,0.0,0.09090909090909091
16069,0.0,0.7499999999999999,0.25,0.0
16071,0.18181818181818182,0.8181818181818181,0.0,0.0
16073,0.0,1.0,0.0,0.0
16075,0.0,0.28571428571428575,0.0,0.7142857142857143
16077,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.588235294117647
16079,0.0,0.6923076923076923,0.0,0.3076923076923077
16081,0.0,1.0,0.0,0.0
16083,0.0,0.6923076923076923,0.07692307692307693,0.23076923076923078
16085,0.0,0.5,0.0,0.5
16087,0.0,1.0,0.0,0.0
17001,0.0,1.0,0.0,0.0
17003,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222
17005,0.0,1.0,0.0,0.0
17007,0.16666666666666669,0.8333333333333334,0.0,0.0
17009,0.09090909090909091,0.9090909090909091,0.0,0.0
17011,0.05263157894736842,0.47368421052631576,0.42105263157894735,0.05263157894736842
17013,0.0,0.2,0.0,0.8
17015,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.0
17017,0.42105263157894735,0.31578947368421056,0.0,0.2631578947368421
17019,0.0,0.368421052631579,0.5263157894736842,0.10526315789473684
17021,0.0,0.47058823529411764,0.0,0.5294117647058824
17023,0.0,1.0,0.0,0.0
17025,0.1,0.9,0.0,0.0
17027,0.0,1.0,0.0,0.0
17029,0.0,0.5,0.0,0.5
17031,0.0,0.875,0.0,0.125
17033,0.0,1.0,0.0,0.0
17035,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.0
17037,0.0,1.0,0.0,0.0
17039,0.09090909090909091,0.9090909090909091,0.0,0.0
17041,0.0,1.0,0.0,0.0
17043,0.0,1.0,0.0,0.0
17045,0.0,1.0,0.0,0.0
17047,0.0,1.0,0.0,0.0
17049,0.16666666666666669,0.8333333333333334,0.0,0.0
17051,0.23076923076923075,0.30769230769230765,0.4615384615384615,0.0
17053,0.0,1.0,0.0,0.0
17055,0.07692307692307693,0.7692307692307692,0.15384615384615385,0.0
17057,0.0,1.0,0.0,0.0
17059,0.0,1.0,0.0,0.0
17061,0.0,1.0,0.0,0.0
17063,0.0,1.0,0.0,0.0
17065,0.0,1.0,0.0,0.0
17067,0.08333333333333333,0.5,0.41666666666666663,0.0
17069,0.0,0.6923076923076923,0.15384615384615385,0.15384615384615385
17071,0.0,1.0,0.0,0.0
17073,0.0,1.0,0.0,0.0
17075,0.0,0.4375,0.0,0.5625
17077,0.11111111111111112,0.7777777777777778,0.0,0.11111111111111112
17079,0.0,0.5625,0.0,0.4375
17081,0.0,1.0,0.0,0.0
17083,0.0,0.7500000000000001,0.0,0.25
17085,0.0,0.8571428571428572,0.0,0.14285714285714285
17087,0.0,1.0,0.0,0.0
17089,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
17091,0.0,1.0,0.0,0.0
17093,0.0,1.0,0.0,0.0
17095,0.07692307692307691,0.769230769230769,0.07692307692307691,0.07692307692307691
17097,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
17099,0.1,0.9,0.0,0.0
17101,0.11764705882352942,0.17647058823529416,0.11764705882352942,0.5882352941176471
17103,0.0,0.9090909090909091,0.09090909090909091,0.0
17105,0.07142857142857142,0.7142857142857142,0.0,0.2142857142857143
17107,0.0,0.8,0.1,0.1
17109,0.0,1.0,0.0,0.0
17111,0.0625,0.625,0.0,0.3125
17113,0.0,1.0,0.0,0.0
17115,0.09090909090909091,0.9090909090909091,0.0,0.0
17117,0.0,1.0,0.0,0.0
17119,0.1,0.5,0.0,0.4
17121,0.1,0.7000000000000001,0.0,0.2
17123,0.0,0.7500000000000001,0.0,0.25
17125,0.09090909090909091,0.9090909090909091,0.0,0.0
17127,0.14285714285714285,0.8571428571428572,0.0,0.0
17129,0.0,1.0,0.0,0.0
17131,0.0,1.0,0.0,0.0
17133,0.0,0.9090909090909091,0.0,0.09090909090909091
17135,0.125,0.4375,0.4375,0.0
17137,0.0,1.0,0.0,0.0
17139,0.0,0.8,0.0,0.2
17141,0.0,0.30000000000000004,0.0,0.7000000000000001
17143,0.0,1.0,0.0,0.0
17145,0.0,1.0,0.0,0.0
17147,0.0,1.0,0.0,0.0
17149,0.0,0.9090909090909091,0.0,0.09090909090909091
17151,0.0,0.6666666666666667,0.22222222222222224,0.11111111111111112
17153,0.0,1.0,0.0,0.0
17155,0.09090909090909091,0.9090909090909091,0.0,0.0
17157,0.0,0.3846153846153846,0.6153846153846154,0.0
17159,0.0,1.0,0.0,0.0
17161,0.0,1.0,0.0,0.0
17163,0.0,0.8333333333333334,0.0,0.16666666666666669
17165,0.0,1.0,0.0,0.0
17167,0.0,1.0,0.0,0.0
17169,0.0,1.0,0.0,0.0
17171,0.0,0.4375,0.125,0.4375
17173,0.0,1.0,0.0,0.0
17175,0.0,0.3333333333333333,0.0,0.6666666666666666
17177,0.15384615384615385,0.7692307692307692,0.0,0.07692307692307693
17179,0.09090909090909091,0.7272727272727273,0.0,0.18181818181818182
17181,0.0,1.0,0.0,0.0
17183,0.0,1.0,0.0,0.0
17185,0.0,1.0,0.0,0.0
17187,0.09090909090909091,0.9090909090909091,0.0,0.0
17189,0.0,0.7500000000000001,0.0,0.25
17191,0.0,1.0,0.0,0.0
17193,0.0,1.0,0.0,0.0
17195,0.0,1.0,0.0,0.0
17197,0.0,0.7500000000000001,0.25,0.0
17199,0.0,1.0,0.0,0.0
17201,0.0,0.7499999999999999,0.0,0.25
17203,0.0,1.0,0.0,0.0
18001,0.07692307692307693,0.6153846153846154,0.0,0.3076923076923077
18003,0.0,1.0,0.0,0.0
18005,0.0,1.0,0.0,0.0
18007,0.11111111111111112,0.888888888888889,0.0,0.0
18009,0.0,1.0,0.0,0.0
18011,0.0,0.5555555555555556,0.4444444444444445,0.0
18013,0.0,1.0,0.0,0.0
18015,0.0,0.7500000000000001,0.0,0.25
18017,0.0,0.0,0.4444444444444445,0.5555555555555556
18019,0.0,0.8181818181818181,0.0,0.18181818181818182
18021,0.0,1.0,0.0,0.0
18023,0.0,1.0,0.0,0.0
18025,0.0,0.0,0.0,1.0
18027,0.09090909090909091,0.9090909090909091,0.0,0.0
18029,0.0,0.5833333333333333,0.41666666666666663,0.0
18031,0.047619047619047616,0.38095238095238093,0.14285714285714288,0.42857142857142855
18033,0.0,1.0,0.0,0.0
18035,0.06666666666666667,0.6,0.06666666666666667,0.26666666666666666
18037,0.0,0.7142857142857143,0.0,0.28571428571428575
18039,0.0,0.9090909090909091,0.0,0.09090909090909091
18041,0.0,0.125,0.0,0.875
18043,0.06666666666666667,0.6666666666666666,0.0,0.26666666666666666
18045,0.0,1.0,0.0,0.0
18047,0.0,0.7777777777777778,0.0,0.2222222222222222
18049,0.11111111111111112,0.888888888888889,0.0,0.0
18051,0.1111111111111111,0.49999999999999994,0.0,0.3888888888888889
18053,0.09090909090909091,0.9090909090909091,0.0,0.0
18055,0.09090909090909091,0.9090909090909091,0.0,0.0
18057,0.0,0.6428571428571429,0.0,0.35714285714285715
18059,0.0,0.8333333333333334,0.0,0.16666666666666669
18061,0.0,1.0,0.0,0.0
18063,0.0,1.0,0.0,0.0
18065,0.0,1.0,0.0,0.0
18067,0.0,1.0,0.0,0.0
18069,0.125,0.625,0.0,0.25
18071,0.05555555555555556,0.3888888888888889,0.0,0.5555555555555556
18073,0.21052631578947367,0.2631578947368421,0.42105263157894735,0.10526315789473684
18075,0.0,0.18181818181818182,0.0,0.8181818181818181
18077,0.0,1.0,0.0,0.0
18079,0.09090909090909091,0.9090909090909091,0.0,0.0
18081,0.09090909090909091,0.9090909090909091,0.0,0.0
18083,0.0,1.0,0.0,0.0
18085,0.0,0.7777777777777778,0.0,0.2222222222222222
18087,0.0,0.9,0.0,0.1
18089,0.09090909090909091,0.9090909090909091,0.0,0.0
18091,0.09090909090909091,0.9090909090909091,0.0,0.0
18093,0.0,1.0,0.0,0.0
18095,0.0,0.75,0.08333333333333334,0.16666666666666669
18097,0.07692307692307693,0.7692307692307692,0.15384615384615385,0.0
18099,0.14285714285714285,0.8571428571428572,0.0,0.0
18101,0.0,1.0,0.0,0.0
18103,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
18105,0.0,0.8,0.2,0.0
18107,0.1,0.9,0.0,0.0
18109,0.0,1.0,0.0,0.0
18111,0.3076923076923077,0.6923076923076923,0.0,0.0
18113,0.0,0.7500000000000001,0.0,0.25
18115,0.0,0.888888888888889,0.11111111111111112,0.0
18117,0.0,1.0,0.0,0.0
18119,0.0,1.0,0.0,0.0
18121,0.0,0.8181818181818181,0.0,0.18181818181818182
18123,0.0,1.0,0.0,0.0
18125,0.0,1.0,0.0,0.0
18127,0.07142857142857142,0.7142857142857142,0.2142857142857143,0.0
18129,0.047619047619047616,0.47619047619047616,0.0,0.47619047619047616
18131,0.16666666666666669,0.8333333333333334,0.0,0.0
18133,0.0,1.0,0.0,0.0
18135,0.0,0.9090909090909091,0.0,0.09090909090909091
18137,0.09090909090909091,0.9090909090909091,0.0,0.0
18139,0.09090909090909091,0.8181818181818181,0.0,0.09090909090909091
18141,0.0,0.5,0.5,0.0
18143,0.0,1.0,0.0,0.0
18145,0.5555555555555556,0.4444444444444445,0.0,0.0
18147,0.0,0.9090909090909091,0.0,0.09090909090909091
18149,0.0,1.0,0.0,0.0
18151,0.0,1.0,0.0,0.0
18153,0.0,0.30000000000000004,0.0,0.7000000000000001
18155,0.15384615384615385,0.7692307692307692,0.0,0.07692307692307693
18157,0.0,1.0,0.0,0.0
18159,0.0,1.0,0.0,0.0
18161,0.0,0.36363636363636365,0.0,0.6363636363636364
18163,0.0,0.5555555555555555,0.3888888888888889,0.05555555555555555
18165,0.0,0.9090909090909091,0.09090909090909091,0.0
18167,0.125,0.875,0.0,0.0
18169,0.0,0.5,0.3571428571428571,0.14285714285714285
18171,0.0,0.3846153846153846,0.0,0.6153846153846154
18173,0.0,1.0,0.0,0.0
18175,0.11111111111111112,0.888888888888889,0.0,0.0
18177,0.09090909090909091,0.9090909090909091,0.0,0.0
18179,0.09090909090909091,0.9090909090909091,0.0,0.0
18181,0.0,0.8333333333333334,0.0,0.16666666666666669
18183,0.0,0.6666666666666666,0.3333333333333333,0.0
19001,0.0,0.4285714285714286,0.0,0.5714285714285714
19003,0.0,0.37500000000000006,0.0,0.625
19005,0.0,0.27272727272727276,0.0,0.7272727272727273
19007,0.0,1.0,0.0,0.0
19009,0.0,1.0,0.0,0.0
19011,0.07692307692307693,0.15384615384615385,0.0,0.7692307692307692
19013,0.0,1.0,0.0,0.0
19015,0.09090909090909091,0.9090909090909091,0.0,0.0
19017,0.15384615384615385,0.7692307692307692,0.0,0.07692307692307693
19019,0.0,0.9,0.0,0.1
19021,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
19023,0.0,1.0,0.0,0.0
19025,0.16666666666666666,0.5,0.0,0.3333333333333333
19027,0.0,1.0,0.0,0.0
19029,0.09090909090909091,0.9090909090909091,0.0,0.0
19031,0.0,1.0,0.0,0.0
19033,0.0,0.27272727272727276,0.0,0.7272727272727273
19035,0.0,0.7272727272727273,0.0,0.27272727272727276
19037,0.0,1.0,0.0,0.0
19039,0.0,1.0,0.0,0.0
19041,0.0,1.0,0.0,0.0
19043,0.0,1.0,0.0,0.0
19045,0.0,1.0,0.0,0.0
19047,0.0,1.0,0.0,0.0
19049,0.09090909090909091,0.8181818181818181,0.0,0.09090909090909091
19051,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778
19053,0.0,1.0,0.0,0.0
19055,0.0,1.0,0.0,0.0
19057,0.23076923076923078,0.7692307692307692,0.0,0.0
19059,0.0,0.8,0.1,0.1
19061,0.0,1.0,0.0,0.0
19063,0.0,0.14285714285714285,0.0,0.8571428571428572
19065,0.047619047619047616,0.47619047619047616,0.0,0.47619047619047616
19067,0.0,0.25,0.7500000000000001,0.0
19069,0.0,0.9090909090909091,0.09090909090909091,0.0
19071,0.1,0.9,0.0,0.0
19073,0.09090909090909091,0.9090909090909091,0.0,0.0
19075,0.0,0.7142857142857143,0.0,0.28571428571428575
19077,0.0,1.0,0.0,0.0
19079,0.0,0.9090909090909091,0.0,0.09090909090909091
19081,0.0,1.0,0.0,0.0
19083,0.0,0.6923076923076923,0.0,0.3076923076923077
19085,0.0,0.4285714285714286,0.0,0.5714285714285714
19087,0.0,0.8333333333333334,0.16666666666666669,0.0
19089,0.05,0.35000000000000003,0.5,0.1
19091,0.37500000000000006,0.25,0.0,0.37500000000000006
19093,0.0,0.8333333333333334,0.16666666666666669,0.0
19095,0.09090909090909091,0.9090909090909091,0.0,0.0
19097,0.16666666666666669,0.8333333333333334,0.0,0.0
19099,0.09090909090909091,0.9090909090909091,0.0,0.0
19101,0.09090909090909091,0.9090909090909091,0.0,0.0
19103,0.0,0.75,0.08333333333333334,0.16666666666666669
19105,0.0,1.0,0.0,0.0
19107,0.0,0.6,0.0,0.4000000000000001
19109,0.052631578947368425,0.4210526315789474,0.0,0.5263157894736842
19111,0.09090909090909091,0.9090909090909091,0.0,0.0
19113,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
19115,0.05555555555555556,0.3888888888888889,0.0,0.5555555555555556
19117,0.0,0.7777777777777778,0.0,0.2222222222222222
19119,0.0,1.0,0.0,0.0
19121,0.0,0.7692307692307692,0.0,0.23076923076923078
19123,0.0,1.0,0.0,0.0
19125,0.0,0.27272727272727276,0.0,0.7272727272727273
19127,0.0,1.0,0.0,0.0
19129,0.0,0.1,0.1,0.8
19131,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
19133,0.0625,0.5,0.18750000000000003,0.25
19135,0.09090909090909091,0.9090909090909091,0.0,0.0
19137,0.0,1.0,0.0,0.0
19139,0.0,0.8571428571428572,0.0,0.14285714285714285
19141,0.0,0.7000000000000001,0.30000000000000004,0.0
19143,0.11111111111111112,0.888888888888889,0.0,0.0
19145,0.0,0.8,0.2,0.0
19147,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
19149,0.11111111111111112,0.888888888888889,0.0,0.0
19151,0.0,0.4444444444444445,0.0,0.5555555555555556
19153,0.0,0.888888888888889,0.0,0.11111111111111112
19155,0.0,0.3846153846153846,0.0,0.6153846153846154
19157,0.0,0.33333333333333337,0.2916666666666667,0.375
19159,0.0,1.0,0.0,0.0
19161,0.0,1.0,0.0,0.0
19163,0.0,1.0,0.0,0.0
19165,0.09090909090909091,0.9090909090909091,0.0,0.0
19167,0.11111111111111112,0.888888888888889,0.0,0.0
19169,0.058823529411764705,0.5294117647058824,0.0,0.4117647058823529
19171,0.0,0.7500000000000001,0.25,0.0
19173,0.0,0.6,0.3,0.09999999999999998
19175,0.0625,0.5625,0.37500000000000006,0.0
19177,0.0,0.0,0.0,1.0
19179,0.0,1.0,0.0,0.0
19181,0.08333333333333333,0.5833333333333333,0.0,0.3333333333333333
19183,0.07142857142857142,0.5714285714285714,0.14285714285714285,0.2142857142857143
19185,0.09090909090909091,0.9090909090909091,0.0,0.0
19187,0.0625,0.3125,0.625,0.0
19189,0.0,0.5625,0.25,0.18750000000000003
19191,0.09090909090909091,0.8181818181818181,0.0,0.09090909090909091
19193,0.0,0.3846153846153846,0.0,0.6153846153846154
19195,0.09090909090909091,0.9090909090909091,0.0,0.0
19197,0.0,0.888888888888889,0.0,0.11111111111111112
20001,0.09090909090909091,0.9090909090909091,0.0,0.0
20003,0.0,0.8,0.2,0.0
20005,0.09090909090909091,0.9090909090909091,0.0,0.0
20007,0.0,1.0,0.0,0.0
20009,0.0,1.0,0.0,0.0
20011,0.09090909090909091,0.9090909090909091,0.0,0.0
20013,0.0,0.888888888888889,0.11111111111111112,0.0
20015,0.09090909090909091,0.9090909090909091,0.0,0.0
20017,0.09090909090909091,0.7272727272727273,0.0,0.18181818181818182
20019,0.0,0.6666666666666666,0.0,0.3333333333333333
20021,0.0,0.7142857142857143,0.28571428571428575,0.0
20023,0.0,0.7777777777777778,0.0,0.2222222222222222
20025,0.125,0.875,0.0,0.0
20027,0.0,1.0,0.0,0.0
20029,0.0,1.0,0.0,0.0
20031,0.0,0.8,0.0,0.2
20033,0.0,0.8333333333333334,0.0,0.16666666666666669
20035,0.0,0.5263157894736842,0.0,0.4736842105263158
20037,0.0,1.0,0.0,0.0
20039,0.16666666666666669,0.6666666666666667,0.0,0.16666666666666669
20041,0.0,0.888888888888889,0.11111111111111112,0.0
20043,0.0,1.0,0.0,0.0
20045,0.0,0.7692307692307692,0.23076923076923078,0.0
20047,0.0,1.0,0.0,0.0
20049,0.0,0.6923076923076923,0.07692307692307693,0.23076923076923078
20051,0.0,1.0,0.0,0.0
20053,0.27272727272727276,0.7272727272727273,0.0,0.0
20055,0.0,1.0,0.0,0.0
20057,0.0,1.0,0.0,0.0
20059,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
20061,0.0,1.0,0.0,0.0
20063,0.11111111111111112,0.888888888888889,0.0,0.0
20065,0.0,0.23076923076923078,0.0,0.7692307692307692
20067,0.0,1.0,0.0,0.0
20069,0.0,1.0,0.0,0.0
20071,0.11111111111111112,0.888888888888889,0.0,0.0
20073,0.0,0.8333333333333334,0.16666666666666669,0.0
20075,0.0,0.6666666666666666,0.0,0.3333333333333333
20077,0.1,0.7000000000000001,0.2,0.0
20079,0.0,1.0,0.0,0.0
20081,0.0,0.8181818181818181,0.0,0.18181818181818182
20083,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222
20085,0.0,1.0,0.0,0.0
20087,0.3333333333333333,0.5833333333333333,0.0,0.08333333333333333
20089,0.0,0.4285714285714286,0.0,0.5714285714285714
20091,0.0,0.8,0.2,0.0
20093,0.0,1.0,0.0,0.0
20095,0.0,0.888888888888889,0.0,0.11111111111111112
20097,0.0,0.6923076923076923,0.0,0.3076923076923077
20099,0.0,0.8571428571428572,0.0,0.14285714285714285
20101,0.07692307692307693,0.6153846153846154,0.0,0.3076923076923077
20103,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.0
20105,0.125,0.4375,0.4375,0.0
20107,0.0625,0.625,0.0,0.3125
20109,0.0,1.0,0.0,0.0
20111,0.09090909090909091,0.6363636363636364,0.0,0.27272727272727276
20113,0.18181818181818182,0.8181818181818181,0.0,0.0
20115,0.07142857142857142,0.7142857142857142,0.0,0.2142857142857143
20117,0.15384615384615385,0.7692307692307692,0.07692307692307693,0.0
20119,0.0,0.5263157894736842,0.0,0.4736842105263158
20121,0.0,0.8333333333333334,0.16666666666666669,0.0
20123,0.0,0.8333333333333334,0.0,0.16666666666666669
20125,0.08695652173913045,0.04347826086956522,0.4347826086956522,0.4347826086956522
20127,0.0,1.0,0.0,0.0
20129,0.1,0.8,0.0,0.1
20131,0.09090909090909091,0.9090909090909091,0.0,0.0
20133,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
20135,0.14285714285714285,0.8571428571428572,0.0,0.0
20137,0.16666666666666666,0.7499999999999999,0.0,0.08333333333333333
20139,0.0,1.0,0.0,0.0
20141,0.0,1.0,0.0,0.0
20143,0.05,0.5,0.0,0.45
20145,0.0,0.5,0.0,0.5
20147,0.368421052631579,0.0,0.21052631578947367,0.42105263157894735
20149,0.0,0.28571428571428575,0.0,0.7142857142857143
20151,0.17647058823529413,0.5294117647058824,0.058823529411764705,0.23529411764705882
20153,0.0,1.0,0.0,0.0
20155,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.0
20157,0.0,1.0,0.0,0.0
20159,0.0,0.9090909090909091,0.0,0.09090909090909091
20161,0.0,0.8,0.0,0.2
20163,0.0,1.0,0.0,0.0
20165,0.07142857142857142,0.7142857142857142,0.2142857142857143,0.0
20167,0.0,0.6923076923076923,0.0,0.3076923076923077
20169,0.09090909090909091,0.5454545454545455,0.0,0.36363636363636365
20171,0.0,1.0,0.0,0.0
20173,0.125,0.875,0.0,0.0
20175,0.0,0.8333333333333334,0.0,0.16666666666666669
20177,0.0,0.625,0.0,0.37500000000000006
20179,0.0,0.9090909090909091,0.09090909090909091,0.0
20181,0.07692307692307691,0.769230769230769,0.07692307692307691,0.07692307692307691
20183,0.0,0.9,0.0,0.1
20185,0.0,1.0,0.0,0.0
20187,0.09090909090909091,0.9090909090909091,0.0,0.0
20189,0.0,0.6666666666666666,0.0,0.3333333333333333
20191,0.0,0.46666666666666673,0.20000000000000004,0.3333333333333333
20193,0.0,1.0,0.0,0.0
20195,0.0,1.0,0.0,0.0
20197,0.0,0.625,0.25000000000000006,0.12500000000000003
20199,0.0,0.8181818181818181,0.0,0.18181818181818182
20201,0.1,0.9,0.0,0.0
20203,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
20205,0.0,1.0,0.0,0.0
20207,0.0,1.0,0.0,0.0
20209,0.0,0.6666666666666666,0.20000000000000004,0.13333333333333333
21001,0.0,0.5625,0.0,0.4375
21003,0.0,0.7272727272727273,0.0,0.27272727272727276
21005,0.0,1.0,0.0,0.0
21007,0.0,1.0,0.0,0.0
21009,0.0,0.8181818181818181,0.18181818181818182,0.0
21011,0.0,1.0,0.0,0.0
21013,0.0,0.7500000000000001,0.0,0.25
21015,0.07692307692307693,0.6923076923076923,0.0,0.23076923076923078
21017,0.1,0.9,0.0,0.0
21019,0.0,1.0,0.0,0.0
21021,0.0,1.0,0.0,0.0
21023,0.09090909090909091,0.9090909090909091,0.0,0.0
21025,0.125,0.875,0.0,0.0
21027,0.05,0.45,0.0,0.5
21029,0.0,0.8571428571428572,0.14285714285714285,0.0
21031,0.0,1.0,0.0,0.0
21033,0.0,0.6666666666666666,0.0,0.3333333333333333
21035,0.09090909090909091,0.9090909090909091,0.0,0.0
21037,0.09090909090909091,0.9090909090909091,0.0,0.0
21039,0.0,0.47368421052631576,0.47368421052631576,0.05263157894736842
21041,0.0,0.6923076923076923,0.0,0.3076923076923077
21043,0.0,1.0,0.0,0.0
21045,0.09090909090909091,0.9090909090909091,0.0,0.0
21047,0.09090909090909091,0.9090909090909091,0.0,0.0
21049,0.3333333333333333,0.6666666666666666,0.0,0.0
21051,0.125,0.5,0.0,0.37500000000000006
21053,0.0,1.0,0.0,0.0
21055,0.0,0.8333333333333334,0.0,0.16666666666666669
21057,0.5263157894736842,0.31578947368421056,0.0,0.15789473684210528
21059,0.0,1.0,0.0,0.0
21061,0.0,0.8571428571428572,0.0,0.14285714285714285
21063,0.0,0.875,0.0,0.125
21065,0.0,0.09090909090909091,0.0,0.9090909090909091
21067,0.0,0.8571428571428572,0.14285714285714285,0.0
21069,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
21071,0.0,0.8,0.0,0.2
21073,0.09090909090909091,0.9090909090909091,0.0,0.0
21075,0.0,1.0,0.0,0.0
21077,0.0,1.0,0.0,0.0
21079,0.0,1.0,0.0,0.0
21081,0.0,1.0,0.0,0.0
21083,0.0,0.625,0.0,0.37500000000000006
21085,0.0,0.8333333333333334,0.16666666666666669,0.0
21087,0.06666666666666667,0.5333333333333333,0.4000000000000001,0.0
21089,0.0,0.9090909090909091,0.0,0.09090909090909091
21091,0.0,1.0,0.0,0.0
21093,0.0,0.6666666666666666,0.0,0.3333333333333333
21095,0.0,0.4375,0.0,0.5625
21097,0.0,1.0,0.0,0.0
21099,0.0,0.875,0.0,0.125
21101,0.0,1.0,0.0,0.0
21103,0.0,0.5714285714285714,0.4285714285714286,0.0
21105,0.07692307692307693,0.7692307692307692,0.0,0.15384615384615385
21107,0.0,0.8181818181818181,0.18181818181818182,0.0
21109,0.0,0.5625,0.4375,0.0
21111,0.0,0.7272727272727273,0.09090909090909091,0.18181818181818182
21113,0.0,1.0,0.0,0.0
21115,0.0,1.0,0.0,0.0
21117,0.0625,0.625,0.0,0.3125
21119,0.1,0.9,0.0,0.0
21121,0.0,1.0,0.0,0.0
21123,0.0,1.0,0.0,0.0
21125,0.0,1.0,0.0,0.0
21127,0.125,0.875,0.0,0.0
21129,0.0,1.0,0.0,0.0
21131,0.0,0.625,0.0,0.37500000000000006
21133,0.18181818181818182,0.8181818181818181,0.0,0.0
21135,0.125,0.37500000000000006,0.5,0.0
21137,0.0,0.7272727272727273,0.27272727272727276,0.0
21139,0.08333333333333333,0.5,0.0,0.41666666666666663
21141,0.37500000000000006,0.0625,0.0,0.5625
21143,0.0,1.0,0.0,0.0
21145,0.0,0.6363636363636364,0.36363636363636365,0.0
21147,0.08333333333333333,0.8333333333333333,0.0,0.08333333333333333
21149,0.0,1.0,0.0,0.0
21151,0.1,0.9,0.0,0.0
21153,0.0,1.0,0.0,0.0
21155,0.0,0.6363636363636364,0.27272727272727276,0.09090909090909091
21157,0.0,1.0,0.0,0.0
21159,0.0,1.0,0.0,0.0
21161,0.0,0.9090909090909091,0.0,0.09090909090909091
21163,0.0,0.4444444444444444,0.16666666666666666,0.3888888888888889
21165,0.0,1.0,0.0,0.0
21167,0.0,1.0,0.0,0.0
21169,0.09090909090909091,0.9090909090909091,0.0,0.0
21171,0.0,0.7499999999999999,0.0,0.25
21173,0.07692307692307691,0.769230769230769,0.07692307692307691,0.07692307692307691
21175,0.15384615384615385,0.6923076923076923,0.0,0.15384615384615385
21177,0.0,0.5625,0.0,0.4375
21179,0.0,1.0,0.0,0.0
21181,0.09090909090909091,0.9090909090909091,0.0,0.0
21183,0.14285714285714285,0.8571428571428572,0.0,0.0
21185,0.0,0.8333333333333334,0.0,0.16666666666666669
21187,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.13333333333333333
